index,tweet,label
385,Who's eating everything on the table for Noche buena? 🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋🙋,0
1112,I love running on 3 hours of sleep.. #not #ijustwannasleep 😕,1
1325,@joshtiffers this is my new fave thing on facebook #irony #sexpest http://t.co/OpIVUx5Qxh,1
3571,#CDC: #Not #Enough #Patients #Getting #Flu #Shots #This #Year: (HealthDay News) – Fewer than half of Americans have... http://t.co/dJAYXiFFQA,0
398,Finals Week is draining my body so much that it's ruining my life in other places. Lovely... #NOT,1
1469,"So, @GdayJohnKim faved my tweet. What was my reaction?....my parents thought I went crazy. #Not Ashamed http://t.co/pXCXM28dgR",0
699,"oh lord! #irony RT @popularmsem: RT @ShockingFactsz: Before becoming an actor, Tom Cruise wanted to be a Catholic priest.",1
2407,"Pretty sure there's a satanic baby in the apartment next door. Stays howling. Not crying. Howling. All day, all night. Ugh. #killmenow",0
1223,"So now its Hamilton on a Monday night? Thanks @BTSportSPFL for all those evening games you give us, saturday football is overrated! #sarcasm",1
681,@zenzontlee A lot of ingredients. More specifically.... Like a lot a lot,0
1904,Horses are just hornless unicorns :O ||#enlightened #mystical #wow #Not #on #drugs,0
2129,"@avaskoog Caffeine free coffee? Yeah, I'll have that next time I have a slice of sugar-free cheesecake... #sarcasm :P",1
1292,"#Comptroller: #CitiBike #Stations, #Bikes #Not #Being #Properly #Maintained: As CitiBike gears up to expand, the... http://t.co/BPAiKun5ft",0
1894,#SocialMedia Where it's perfectly normal to talk to people in pictures ! #Sarcasm,1
3089,@TheSunShowbiz @ScottishSun Love her. please publicise her more. #sarcasm,1
94,"Apparently my youth group thinks ""Are you kidding me?"" is my default expression--or ""nomal face."" #areyoukiddingme http://t.co/dBARs2XXTa",0
802,"Um, really @RollingStone? #irony #nothanks #UVA http://t.co/8ARdG99p8L",1
3601,Follow friday is everyday. Help new ones so they feel good being on twitter.,0
744,@karan139 so funny lolololol #not,1
613,http://t.co/NA81q6lLGp #SchoolSystem Update #Textbook Lies to support #Evolution theory. #Tco... http://t.co/UERNS7uCoM,0
1604,"I deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao #not #stfu jks love u cuz you'll prob see this",1
983,It's beginning to look a lot like Christmas! #timetodecorate #tistheseason http://t.co/3Mh7cRrZN0,0
93,"@bustedcoverage  but Russell is a good christian fella, he wouldn't do that. #sarcasm",1
665,#Bit #Chair #Comfy #Mind #Nope #Not #ikea #decor|Please RT: http://t.co/Ltwy7dhZFf http://t.co/D0TaUm1HuH,0
416,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers #sarcasm",1
1346,Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...,0
2276,What a shock. Duke Johnson is hurt in an important game. #sarcasm #canes,1
120,@MohammadFarooq_ Asalamoalekum... 😃 kesay mizaj ? Thank you so much. It was posted on 2nd December 2013. Already there. 😇,0
3027,Final projects ugh |Keeping me from being productive.|#sarcasm #butnotreally,1
456,"Some are really loving the criticism on Zoella. Let it rest, please. I wonder what you would do for some £££. #irony",0
3046,#Putin #says #Russia #won't #be #intimidated #over #Crimea. http://t.co/UtmhPWgAtO via @reuters,0
532,Work Christmas Eve and Christmas Day.. Can't wait! #not,1
1446,"@Cameronjwalker4 I don't think, I know x",0
1518,Produce all kinds of Creative Designs #hypebeast| http://t.co/FFr9n5OwyW http://t.co/BuXfJWZ4WC,0
3423,"You missed it @cindybm2, I just watched #GoT the rains of castamere, Rob Stark and his entourage all die :-(",0
3123,"#13CABS apparently this guy only does city-airport. If not, swears & drives off. Even from a taxi rank #goodguy #not http://t.co/xZ0bXMZIhD",1
3120,Going to my class #fuckyou#not important,0
3588,Two people got me socks. Clutch af. #sarcasm,1
3336,@mathowie watch 1 & 2 and then watch 3 another time,0
2941,@LittleLizardG @DiamondMinecart your Irish fans can't wait.... Impossible to get ticket ... Boo hoo!,0
759,Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay,0
3418,@mike_mcgrail You are going to have to explain?,0
3067,http://t.co/nzK3dNmOAD Having sooo much fun in math #sarcasm😂 #math #class #drawing #music #eye #snowflake #flo... http://t.co/gEKOKAACXI,1
3310,#Happy young chap #not ashamed of my God and my savior #spreading the word of God n life of Christ #successful entrepreneur #MindOfGod,0
2840,Women getting hit on by married managers at @ChickfilA cracks me up #Irony #Hypocrites #practicewhatyoupreach,1
3469,#Irony is when someone has been quite vocal against liberals but at the same time supports @P_Musharraf :),1
3306,Hahahhaha that really made me jelouse #not,1
902,@JackShiite @BigDaveTsv @MjrElvisNewton You're arguments are obviously very impacted by the fact this family were TSI in appearance.,0
1300,@johnmcternan @theSNP in the paper that supported the blackshirts. #irony,0
3778,"@daddy_warpig @soulbrotherkab @Smirtington @quietuswolfe #GamerGate , now with weaponized Ninjas. we trained with Assasins Creed. #sarcasm",1
2821,I know that what I see |Is #not what you see |What it is that I know feel and see is that the #time... http://t.co/iwMP39SjJ5,0
3071,@wizkhalifa: Tried to spell beeyotch and iPhone made me spell Beyoncé. That's fire.,0
1616,So let me get this straight he was going to sign with UFC no matter what wifey said? #HappyMarriage #Sarcasm,1
1594,But someone selling a pack of cigarettes gets a death penalty #irony #EricGarner,1
2871,#Not #Bra #Fitting #Guide #How #diy #crafts|Please RT: http://t.co/aw58siFjFF http://t.co/ZwX1w60mIU,0
1722,"People these days are so loving, accepting, and nonjudgmental. It's great. #sarcasm",1
2377,Taking Over the mansion with the Mexicans #Not@MikeyGlander,1
2163,Just a friendly reminder! #motto #advice #you #are #not #defined #by #your #past http://t.co/Wmpp8Iy3gW,0
2614,lol drunk mom on Christmas is so fun... #not #thisisadisaster ☺🔫🍸,1
3263,Q: What is slower than Pakistan batting?|A: PTCL Evo #pakvnz,0
3644,Cocktails tonight yep why not!  #not had one in over a year! !,0
1526,"#Irony the people #BillCosby looked down upon are ones coming to his defense. This isn't about race,it's about rape! http://t.co/PD4GUCPPKV",1
2487,@Jude_Mugabi is it squirt or squat?,0
2904,Execute commands the beginning of a job but it is used to end a person's life Now that's #Irony,1
489,@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay #not,1
1850,#notcies #eu End to fish discards delayed - End to fish discards delayed Copyright EP 2013. From: Eu Reporter Vie... http://t.co/tneK7j3Jc9,0
1952,"@SUP3RFRUIT I think being gay is wrong, its like people chose to be gay just to piss off the magic old man that lives in the sky #sarcasm",1
1796,Wow I love school #not http://t.co/8Knui6m2nc,1
1328,@RWwatchMA Deutsch is a misogynistic toad; how shocking he's a bigot too #Not .... #HandsUpDontShoot,1
555,Why YES! Of course I use #sarcasm a lot in my day....because violence is illegal.,1
437,@DeformedCircus I guess not. Stop insulting me.,0
61,Tell me the #Quintessential #Aussie now isn't a Govt paid job & then have the hyde to buy overseas online and pay no GST . mmm #SadButTrue,0
2119,We prefer to lose the derby vs #SuC and fight for Ligna trophy. #NOT,1
2482,@iwannawant2 @billisFPS yeah this happens to me every time I want to like a video :(,0
1186,I just love EU servers.... #NOT,1
1997,Seems as if @ProudMaryBoise wants to endorse me on LinkedIn for #sarcasm - any thoughts on this from the #OMCchat crowd?,0
1916,"Cramps in the front, husbands knee in my back. Yeah. Sleep seems possible tonight. #Not #suckitmothernature",1
663,Sitting in this hall is fun!!😒 #not,1
8,4:30 an opening my first beer now gonna be a long night/day,0
1086,"..@Youtube : Keeping the big channels big, and the little channels irrelevant since 2014 . #GoodJob #NOT",1
1210,"@carolinedries @julieplec so basically the only storyline for Caroline Forbes in this season is called ""Stefan"", great! #irony",1
2799,"@HoodCertified Hey, now. Her profile says ""I Heart Jesus"" so she can't be all bad. #sarcasm @FOXDeportes @ErikaReidt",1
1383,So glad all that voting was put to good use! #not,1
3246,@Vanetbbi robert is handsome|#not ugly|#RDJ I love you|#你就算5隔格我都知你讲me ga|#BTW tomtom I love u too,0
2848,Today has been a blast,0
1052,@Hulksmash1985 My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups!! #not,1
1187,An answer to the one who criticize #feminism http://t.co/sYtcFcGcRq #Uglygirlsclub #sarcasm #fourthwave,1
746,#np #NowPlaying #NowListening #Music #Irony Of Dying On Your Birthday by #Senses Fail from the #album: #Let It E... http://t.co/UVua6B8dJW,0
583,Oh hello flu! Thank you for fooling me in thinking you were gone! I missed you so much! #sarcasm #flu #yaay,1
3025,@nypost I should sue my parents #not,1
2021,When one ear breaks on your headphones it's so frustrating! #Not #today,0
823,It's great to hear a bloodcurdling scream at 4 in the morning... #Not,1
3199,@KevinStryker What do you know about #iubb?  Tom Crean is a coaching genius #not!,1
2238,"Guess its just me, brett and my mom this year. Gotta love my family! #not",1
2213,Love the fact that are school smells like a sewer. 😷😷😷😷#not,1
105,Gym and I are gonna have a reeeaaalll nice date tomorrow. #not #imgoingtostruggle #VSFS2014,1
2265,Haha love when I accidentally spray perfume in my eye 🙆 #sarcasm,1
1001,Hold It Bub! >> http://t.co/M4UO2D7UuF >> #cartoon #comics #funny #jesus #sarcasm,0
3574,"ï""?#Depression and #Abuse are sadly a part of many people's testimonies My Monster of a secret: http://t.co/laGCC2eTH5 #DamonLeroi",0
2916,Throwing up on Christmas morning is my ideal way of spending it. #not,1
2952,If we could stop losing planes that would be great.,0
3394, #Congressmen Admit to #NOT reading #NDAA before #Voting http://t.co/w96dClsclK |<3;-}><3|Via @udegmx|<3;-}><3,0
365,"@AIIAmericanGirI So, this Topless Feminist was just looking for someone to love? #sarcasm",1
282,Gotta love working the day after Christmas #not #smellya,1
2431,I don't know what's worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it#Not right,0
1384,Ppl make blanket statements about a whole race as a defense that they are sick of hearing about race #irony,1
3309,"@LaurenDye2 iv not even started😩 think I'm just going to get the parents and babies something, the fam is multiplying too quickly 😔",0
1421,SEEING @AlpEmiel ON SATURDAY whaddddddup #legend #not,1
2903,@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin. #irony,1
1295,I think the new sweater I bought is a maternity sweater. Oh well. Its super cozy,0
948,"@MLS @ussoccer Awesome destination site. High population of 136k, super easy to get to, lots of great sites. Will do well there! #sarcasm.",1
2727,Absolutely appalling service once again from @FGW Can't wait for the rise in fares next month #not #excuses #joke,1
990,@talkhoops Pierce had 34. What's wrong with 36?,0
1964,"O_o ummm...so, like?? #irony||RT""@Redskins: From our family to yours, have a safe and #HappyThanksgiving http://t.co/LUeMYFptnh""",0
2398,@goodgary99 @Neilby70 @ParkzTheDon @TonyBrown03 @GazTheGooner84 @LosDaGooner mmmm 😂😂😂,0
3221,I got ready and then got to school and parked in less than 12 minutes! #miracle,0
2554,So this week is just getting better and better #sarcasm 😭,1
703,Write hundred tweets on Kejriwal every day and then go on to declare that he is irrelevant when it comes to Indian politics! #Irony,1
1986,"Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon",0
609,Stay tuned for drunk videos of my mom,0
84,GET AHT A TAHN!|The Made in PGH Gift Guide https://t.co/ziTWyuzN6a via @getfitpgh,0
988,"@TaylorLaynee @Dweigh300 @KardashianReact this is shallow af, stop discriminating eyes, all eyes are beautiful. #sarcasm",1
2655,I have three test and a two dance performances tomorrow!!📚📖💃💃👯  #EasyDay #Sarcasm,1
3770,@megynkelly have fun at that...#sarcasm,1
1253,Working on Boxing Day is so fun #not,1
3809,@BBCRadMac @StuartMaconie years ago in M && S in Rochdale they had 2 left shoes on sale with a £5 reduction from full price! #bargain #not,1
2067,Nosebleeds in the morning are my favorite #not,1
1203,@chrisratcliff nope. Doing everything wrong. Cold. Hot. Hot. Cold. Gear seems ok but as today dipped to -14 prob spoke too soon. #orings,0
263,#succes #it #is #not #about #what #we #see #if #we just #keep #hope #and #never #give #up #success #is... http://t.co/bCjdQqzo1k,0
1011,@Nelza82 When are you buggering off out of the country,0
668,Lady in red ❤️✨💋👸💃|#ootd #im #the #mom #not #the #godmother #lol #athenakairalyn #baptism #love... http://t.co/2RSoEHSV0B,0
1312,i'm really stoked about going abroad in the fall. and well next week but that's for completely different reasons. #imissmyboyfriend,0
1830,My dream is to celebrate Christmas with you 😍,0
3311,Mondays are fine. It's your life that sucks.||It's the first day of class and you see that ... Ugh? Face?|#UrsulaOnAMonday|#wow #sarcasm,1
694,My life on a daily basis #sarcasm #notreally #lcsbeauty #followme #lblogger http://t.co/Gb7WECItTD,0
2836,@quiksilverindia The only place where you don't wanna sit on the seat that you earned. #Irony|#Dancing |#QuiksilverGoesSupersonic,1
1654,"In case you haven't heard, this is happening - #WingedWarriors - http://t.co/SwUnbDChcB http://t.co/Uq01NXXusO",0
2543,@AskPlayStation Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in? #sarcasm #psndown,1
716,@HIM_88: AMAZING. I love this team. They scrap and always find a way! 15-6 <-- indeed. #dcRising,0
1172,"Standard Christmas newsfeed. Diamonds everywhere, everyone's engaged. Congratulations. #original #not #Christmas #engaged",1
2997,Well throwing up at 6:00 am is always fun ☺| #not,1
322,"@parisbreedenw You need to, it's an experience to say the least",0
