index,label,tweet,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
444,1,idk what I love more how cold my western civ class is or western civ. #SARCASM,1,16,1,1,99,20.23,8,18.75,87.5,68.75,50,25,18.75,18.75,0,0,0,0,6.25,12.5,0,0,0,6.25,6.25,6.25,6.25,6.25,25,6.25,0,0,0,0,18.75,0,12.5,6.25,6.25,0,6.25,0,6.25,0,12.5,6.25,6.25,6.25,6.25,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,18.75,0,0,12.5,0,0,6.25,0,0,6.25,0,6.25,6.25,0,0,6.25,12.5,6.25,0,0,0,0,6.25,0
445,0,"Being on #socialmedia is already pretty good, but they also master #irony of irony... Do we tell them? http://t.co/DSuNUQlTyW",1,19,1,98.27,8.42,92.27,9.5,10.53,78.95,68.42,63.16,15.79,15.79,0,5.26,0,0,10.53,0,0,0,0,10.53,15.79,15.79,10.53,0,21.05,5.26,0,10.53,5.26,0,5.26,21.05,0,10.53,0,0,0,5.26,0,5.26,0,5.26,5.26,0,5.26,5.26,0,0,0,0,0,21.05,5.26,0,0,0,0,5.26,15.79,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,5.26,5.26,5.26,0,0,0,0,0,0,36.84,15.79,5.26,5.26,0,0,10.53,0
446,0,"The funky taste of chocolate with the Chunky Monkey all just in a cup .||#Not George of the Jungle,Cup and a Lick",1,23,99,5.93,4.38,,23,4.35,65.22,60.87,56.52,0,0,0,0,0,0,0,0,26.09,21.74,0,17.39,0,4.35,4.35,4.35,0,0,4.35,0,0,0,0,8.7,4.35,4.35,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,4.35,8.7,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,21.74,4.35,4.35,0,0,0,13.04,0
447,0,@BowlerBarrister I'll be a bit sweaty by the time I get to you!,1,13,74.95,40.06,81.58,,13,7.69,92.31,84.62,61.54,23.08,23.08,15.38,0,7.69,0,0,0,15.38,15.38,0,15.38,15.38,0,0,0,23.08,7.69,7.69,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,23.08,0,0,0,7.69,7.69,7.69,0
448,1,I love it when people ignore me. #sarcasm,1,8,1,1.71,99,20.23,4,12.5,100,62.5,50,37.5,25,25,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,25,12.5,12.5,12.5,12.5,0,0,0,0,0,37.5,25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,12.5,0
449,0,Let's just not pretend for once. .,1,6,1,40.06,99,,6,16.67,100,100,83.33,16.67,16.67,0,16.67,0,0,0,0,16.67,0,16.67,16.67,16.67,33.33,0,16.67,33.33,0,16.67,16.67,16.67,0,0,66.67,0,33.33,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,50,33.33,0,0,0,16.67,0,0
450,0,Exactly 1 year ago today! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w,1,9,89.52,,99,,4.5,22.22,100,33.33,22.22,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,11.11,0,0,0,0,11.11,0,0,0,0,55.56,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,44.44,11.11,11.11,0,0,0,0,0,0,44.44,0,0,0,11.11,0,33.33,0
451,0,"see, that MIGHT show up on a background check, and you'd be denied its a catch 22 we have the right to self protection @serpentina66",1,25,63.53,99,3.34,,25,12,96,64,56,16,8,0,4,4,0,0,8,20,12,8,12,16,0,4,0,24,0,0,8,4,0,4,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,12,20,4,4,4,8,0,0,0,4,0,4,0,0,0,0,0,16,0,8,0,0,4,4,0
452,0,Do you like quality #dancemusic? Go to http://t.co/caSQNIO8Ka for some great FREE downloads #UK #NightClub> @biggrooverecord,1,16,95.8,94.84,15.38,99,8,31.25,68.75,56.25,37.5,6.25,6.25,0,0,6.25,0,0,0,6.25,0,6.25,18.75,6.25,0,0,0,12.5,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,25,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,6.25,0,0,31.25,0
453,1,Someone had a great sense of humor #not #TheyGaveMeTCUColorsForChristmas http://t.co/kUNO4OrUPA,1,10,69.05,3.95,63.35,99,10,20,80,60,50,10,0,0,0,0,0,0,10,10,10,10,10,10,0,0,10,10,10,0,0,0,0,0,40,0,30,10,0,0,10,0,10,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0
454,1,Shitty drivers are always fun. #not,1,6,1,1,99,99,3,16.67,83.33,83.33,50,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,33.33,0,0,0,0,0,50,16.67,16.67,0,0,0,0,0,16.67,0,33.33,16.67,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,33.33,16.67,0,0,0,0,16.67,0
455,0,"#Hunger #has #not #vanished #from #our #affluent, even #overweight, #society –  http://t.co/7AqtTD2xYN",1,11,20.83,86.82,5.07,1,11,36.36,81.82,54.55,45.45,9.09,9.09,0,9.09,0,0,0,0,9.09,0,9.09,9.09,9.09,9.09,0,9.09,9.09,9.09,0,9.09,9.09,0,0,18.18,0,9.09,0,0,0,0,0,9.09,0,18.18,0,18.18,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,18.18,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,100,0,18.18,0,0,0,81.82,0
456,0,Drudgery personified #commuterprobs #northernline #tfl http://t.co/saDbKdqISx,1,6,,,39.59,,6,66.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0
457,0,"Stop living like a king, you're not one So using this in real life. #ExodusMovie",1,15,39.7,96.04,63.35,,7.5,6.67,93.33,66.67,46.67,13.33,6.67,0,0,6.67,0,0,6.67,13.33,6.67,0,13.33,6.67,6.67,6.67,6.67,20,6.67,6.67,6.67,0,0,6.67,40,0,26.67,0,6.67,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,13.33,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,13.33,0,0,13.33,0,0,0,6.67,0,6.67,0,0,0,0,0,0,26.67,6.67,6.67,0,0,6.67,6.67,0
458,0,"@hosienation I'm relaxed, and waiting for the facts to come out. But I've listened to Blaine hammer on players for doing similar before.",1,23,89.52,1,99,84.9,11.5,26.09,78.26,73.91,56.52,8.7,8.7,8.7,0,0,0,0,0,4.35,4.35,0,30.43,13.04,0,13.04,0,26.09,4.35,0,0,0,0,0,26.09,0,8.7,0,0,0,0,0,8.7,0,4.35,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,13.04,0,4.35,8.7,0,4.35,0,8.7,8.7,4.35,0,0,0,0,0,0,26.09,8.7,4.35,0,0,8.7,4.35,0
459,0,The power went out in Delano. #blackout in some parts.☺🎉 Still #HappyNewYear everyone. #besafe #goodnight,1,15,98.78,40.06,99,97.84,5,26.67,73.33,53.33,46.67,6.67,0,0,0,0,0,0,6.67,13.33,6.67,0,20,0,6.67,0,0,6.67,0,6.67,6.67,0,0,6.67,13.33,6.67,6.67,0,0,0,0,0,6.67,0,6.67,6.67,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,26.67,0,6.67,20,0,0,0,0,6.67,6.67,0,0,0,0,0,0,46.67,20,0,0,0,0,26.67,6.67
460,0,@Diverse_Church what is it with whales this morning #irony http://t.co/EuuxIufcB6,1,10,15.41,,7.03,,10,20,70,50,50,30,0,0,0,0,0,0,30,10,0,10,10,10,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,30,0,0,0,0,0,30,0
461,1,I'm absolutely positive that Coaches love it when parents tell them how to coach and run their program. #sarcasm #NOT #sticktoparenting,1,21,1,40.06,84.92,20.23,10.5,33.33,95.24,61.9,52.38,23.81,14.29,4.76,0,0,0,9.52,9.52,9.52,0,0,4.76,4.76,14.29,9.52,4.76,9.52,4.76,0,14.29,4.76,0,9.52,23.81,0,14.29,4.76,4.76,0,0,4.76,4.76,0,9.52,4.76,4.76,4.76,4.76,0,0,0,0,0,23.81,9.52,0,0,0,0,4.76,14.29,4.76,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,4.76,0,4.76,0,4.76,0,4.76,0,0,23.81,4.76,0,0,0,4.76,14.29,0
462,0,@Pret hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps,1,14,99,9.23,97.09,98.65,7,28.57,64.29,42.86,35.71,0,0,0,0,0,0,0,0,7.14,7.14,0,21.43,0,0,7.14,0,0,0,0,0,0,0,0,14.29,0,7.14,0,0,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,14.29,21.43,0,0,21.43,0,0,0,0,0,0,0,7.14,0,0,7.14,0,64.29,0,0,0,14.29,35.71,14.29,0
463,0,How does #bigdata and #analytics look compared to the #cynefin cause/effect decision framework? https://t.co/LHSXbg8tL4,1,15,77.34,10.48,99,,15,40,80,40,33.33,0,0,0,0,0,0,0,0,6.67,6.67,6.67,6.67,6.67,6.67,6.67,0,13.33,0,0,0,0,0,0,46.67,0,40,26.67,20,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,6.67,0,0,6.67,0,0,0,0,6.67,0,0,0,0,0,0,33.33,0,0,6.67,0,0,26.67,0
464,0,@Tbose_BestT   People who are drinking and driving #not now please,1,10,1,40.06,98.38,,10,30,90,50,50,10,10,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,30,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,10,10,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0,10,0,20,0,0,0,0,0,0,30,0,0,0,0,0,30,0
465,1,@andygreencre8iv @_BARRYISLAND_ Pulled by White Van Man by the looks of it. Yuk .. so naff. That keeps the magic of xmas alive..#NOT,1,23,94.33,18.24,4.38,99,5.75,8.7,78.26,69.57,43.48,8.7,0,0,0,0,0,0,8.7,13.04,8.7,4.35,17.39,0,4.35,4.35,4.35,13.04,13.04,0,0,0,0,0,8.7,0,4.35,0,0,0,0,0,4.35,0,8.7,8.7,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,4.35,0,8.7,0,0,0,4.35,8.7,0,0,0,0,0,0,47.83,26.09,0,0,0,0,21.74,0
466,0,It's 8:46 and I'm ready for bed.,1,8,1,1.71,89.39,99,8,0,100,62.5,50,25,12.5,12.5,0,0,0,0,12.5,0,0,25,12.5,25,0,12.5,0,25,12.5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,25,0,0,0,0,0,0,50,12.5,0,0,0,25,12.5,0
467,1,At one point i almost believed that the law of attraction was effective. #not!,1,14,56.86,1,72.58,98.65,7,21.43,85.71,78.57,64.29,14.29,7.14,7.14,0,0,0,0,7.14,21.43,7.14,7.14,14.29,7.14,7.14,0,7.14,14.29,7.14,7.14,14.29,0,7.14,7.14,28.57,0,21.43,7.14,0,0,7.14,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,21.43,7.14,0,0,7.14,0,7.14,0
468,0,Gotta go back to work tonight,1,6,99,,99,,6,16.67,100,50,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,0,0,16.67,0,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,50,33.33,0,16.67,33.33,0,0,0,16.67,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0
469,0,Imagine an imaginary menagerie manager managing an imaginary menagerie.,1,9,99,92.24,10.18,,9,77.78,66.67,44.44,22.22,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0,0,22.22,0,11.11,0,0,11.11,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
470,1,Can't believe @TAMU is even considering renaming the Academic Building after Perry...b/c he did so much great stuff for public educ? #irony,1,24,16.96,18.97,3.81,83,12,20.83,66.67,66.67,45.83,8.33,4.17,0,0,0,4.17,0,4.17,8.33,4.17,0,8.33,12.5,8.33,8.33,4.17,20.83,16.67,4.17,0,0,0,0,20.83,0,12.5,8.33,0,4.17,0,0,4.17,0,4.17,4.17,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,4.17,4.17,8.33,0,0,0,0,0,0,33.33,12.5,0,4.17,0,4.17,12.5,0
471,1,I like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it #sarcasm 😂,1,27,83.52,92.24,27.44,1,27,14.81,88.89,70.37,51.85,22.22,18.52,7.41,0,0,0,11.11,3.7,7.41,3.7,0,22.22,0,3.7,3.7,0,14.81,7.41,0,3.7,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,7.41,0,7.41,3.7,0,3.7,0,3.7,0,0,22.22,7.41,0,3.7,0,0,3.7,18.52,3.7,0,3.7,3.7,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,3.7,7.41,0,0,3.7,0,3.7,0,3.7,0,0,7.41,0,0,0,0,0,3.7,0,0,0,0,0,3.7,3.7
472,1,Dang my selfie game is on point when I'm drinking #not #actuallysorry,1,12,1,1,99,,12,16.67,83.33,58.33,50,16.67,16.67,16.67,0,0,0,0,0,8.33,0,0,8.33,16.67,8.33,8.33,8.33,16.67,0,0,0,0,0,0,33.33,0,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,16.67,0,8.33,8.33,0,0,0,25,0,0,0,0,8.33,16.67,0
473,1,Finals Week is draining my body so much that it's ruining my life in other places. Lovely... #NOT,1,18,1.78,1,99,93.93,6,11.11,88.89,66.67,55.56,22.22,11.11,11.11,0,0,0,0,11.11,27.78,0,0,5.56,11.11,5.56,5.56,5.56,11.11,16.67,11.11,0,0,0,0,27.78,0,11.11,0,0,0,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,11.11,0,0,11.11,0,0,0,5.56,0,11.11,0,0,0,0,0,0,33.33,22.22,0,0,0,5.56,5.56,0
474,1,"#Sarcasm RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff",1,23,82.28,,1,84.9,11.5,13.04,82.61,69.57,34.78,4.35,0,0,0,0,0,0,4.35,8.7,4.35,4.35,8.7,8.7,0,4.35,0,13.04,17.39,8.7,4.35,0,4.35,0,21.74,0,13.04,0,0,8.7,0,4.35,0,0,13.04,8.7,4.35,4.35,4.35,0,0,0,0,0,4.35,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,8.7,4.35,0,4.35,4.35,0,0,8.7,0,0,0,4.35,4.35,0,0,0,17.39,4.35,0,0,0,0,13.04,0
475,1,"Great, I've got a lung infection. This is fun. :/ |#sarcasm #notfun #miserable",1,13,31.07,7.93,2.93,1,4.33,23.08,92.31,69.23,30.77,15.38,7.69,7.69,0,0,0,0,7.69,15.38,7.69,0,0,15.38,0,0,0,23.08,23.08,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,38.46,15.38,23.08,23.08,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,76.92,15.38,7.69,0,0,7.69,46.15,0
476,0,"I liked a @YouTube video from @jdfromny206 http://t.co/oeb8mtMIpj WWE 2K15 (PS4) My Career Mode Ep: #12: ""TRIPLE THREAT"" | WWE 2K15",1,20,89.52,3.95,7.03,20.23,20,10,70,30,20,10,10,10,0,0,0,0,0,10,5,30,5,0,0,0,0,5,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,5,0,0,5,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0
477,0,@ItsAnaBln yeah me! #sarcasm|I should get a more active social life and get away from the internet...,1,18,89.52,2.75,10.18,1,9,16.67,94.44,77.78,50,11.11,11.11,11.11,0,0,0,0,0,16.67,11.11,0,11.11,5.56,0,5.56,0,16.67,16.67,5.56,0,0,0,0,5.56,0,5.56,0,0,5.56,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,16.67,5.56,0,0,5.56,0,0,0,0,0,0,0,5.56,0,5.56,0,0,38.89,16.67,0,0,5.56,0,16.67,0
478,0,"#If we're #not #careful, #literacy #will #become #a #historical #blip: It's a summer... http://t.co/fl2FomCYXU",1,14,7.34,9.23,97.09,,14,21.43,85.71,71.43,50,14.29,7.14,0,7.14,0,0,0,7.14,14.29,14.29,7.14,0,21.43,0,7.14,7.14,28.57,14.29,0,7.14,7.14,0,0,50,0,21.43,0,0,0,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,14.29,7.14,14.29,7.14,0,0,0,0,0,114.29,21.43,7.14,0,0,14.29,71.43,0
479,0,"I like how people freak out when they hear I'm still getting paid while I'm off for over 2 weeks. Join the military, duh.",1,24,37.3,18.97,99,83,12,8.33,95.83,83.33,58.33,16.67,16.67,12.5,0,0,0,4.17,0,4.17,4.17,4.17,20.83,8.33,12.5,8.33,0,25,0,4.17,8.33,4.17,0,4.17,29.17,0,4.17,4.17,4.17,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,4.17,4.17,0,0,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,20.83,12.5,0,0,8.33,0,4.17,0,12.5,4.17,8.33,0,4.17,0,4.17,0,0,20.83,8.33,4.17,0,0,8.33,0,0
480,0,"He looks a decent bowler. Not really a 5th bowler, but, in a balanced side potentially 6th bowler Styris on HSohail. #pakvnz #irony",1,23,94.33,18.24,4.38,,7.67,13.04,69.57,60.87,47.83,4.35,4.35,0,0,0,4.35,0,0,21.74,13.04,8.7,8.7,0,4.35,4.35,4.35,4.35,17.39,8.7,0,0,0,0,17.39,0,17.39,0,0,0,13.04,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,8.7,4.35,0,0,0,4.35,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,8.7,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,26.09,8.7,8.7,0,0,0,8.7,0
481,1,"Crime figures: true picture may be worse than feared, says think-tank report | via @Telegraph http://t.co/dps9g5Zc6l Surprised? #not",1,17,64.21,1,46.57,1,8.5,29.41,82.35,47.06,29.41,0,0,0,0,0,0,0,0,0,0,5.88,11.76,11.76,0,5.88,5.88,17.65,11.76,0,0,0,0,0,41.18,0,35.29,5.88,0,0,5.88,0,11.76,0,17.65,0,11.76,11.76,0,5.88,5.88,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,11.76,5.88,0,0,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,41.18,0,5.88,5.88,0,0,29.41,0
482,1,"@treacle1690CCA @billyf73 good old JK landing people in trouble again, ffs William i thought you were more savvy than that #Not",1,21,18.12,4.61,99,88.66,21,28.57,90.48,61.9,47.62,14.29,9.52,4.76,0,4.76,0,0,4.76,9.52,0,9.52,9.52,4.76,9.52,4.76,4.76,9.52,9.52,4.76,0,0,0,0,33.33,0,19.05,4.76,0,0,0,0,9.52,0,19.05,9.52,4.76,4.76,4.76,0,0,0,0,4.76,14.29,4.76,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,9.52,9.52,0,4.76,4.76,0,0,0,9.52,4.76,0,0,9.52,9.52,0,0,0,19.05,0,4.76,0,0,0,14.29,0
