index,tweet,label
243,"when singing along to songs in Korean and there is a part in English, I sing it with a Korean accent. WHY.",0
371,At the Toys for Lil Troops event for @USVeteransCorps donating toys to children of deployed and low income troops. http://t.co/IBkWl858EE,0
553,"Yeah, you're a grown up & at times feel very nostalgic towards your Bachpan. Iife's handiwork!!",0
258,@sammiecurtis_ me and you are the only ones that love it 😆🎅🎉🎶,0
2485,Hafeez's slider is TOO much of a mess. Bowling it from 'back-of-the-palm' & that too at ~90kph require EXTENSION http://t.co/KiGLPZY876,0
1625,"Gotta love the ""friends"" I have out here hahahah #not #nosuchthing",1
1053,Love scooping feed bunks before we can feed calves #not,1
2723,@IkeMagnifico Funny thing is now she's a security guard at Fed Ex in LA where I pick up all the time. #Irony,1
570,Taking a hour to shit is always a good thing. #not,1
1725,I love it when work tells me they don't need me to come in 💁😂😭😭😭 #not,1
483,@RMaybo another case of away the lads #Not or to put it in song tell me why we don't do north london !! #TyneWeirSunday,1
1933,i can always count on freshmen to make the library loud. THANKS #sarcasm,1
2464,Done to much again #not http://t.co/BYd8Np3eQV,1
1257,S/O to the Bengals for sucking it up yesterday. Totally made it worth me staying up 24 hours yesterday and coming to work this am. #NOT,1
2767,"It's a good thing Obama opened up Cuba in his first term, and didn't wait until all his elections were over.|#cuba #sarcasm",1
2979,My glasses are blinding me. #irony,1
420,@STLguy1 Oh that sounds like a great plan. #sarcasm @6Strong8 @KingDSeals,1
156,@Moose_eBooks You seriously bought a giant TV to play in the box?,0
269,#TortureReport trending; I wasn't aware J.K. Rowling released her new book. #sarcasm,1
1210,"@carolinedries @julieplec so basically the only storyline for Caroline Forbes in this season is called ""Stefan"", great! #irony",1
1817,If that's Man U at its best they have much bigger problems than us ;) #saintsfc. Then again we're still 5th #noproblem,0
324,@RailwaySloth u do really need to get a wee bit more lol,0
67,Produce Mobile Apps #not http://t.co/3OV57ZhqcH http://t.co/wX1DbI8W9M,1
2458,"Yep, it's exactly what you're thinking... someone called an Ambulance for the former Audi R8...||#Audi #R8 #Carporn #not http://t.co/yrO2cO9cKB",0
814,@ErrolNazareth @SEvangeline @ShakuraSaida That is fine company!,0
1277,I love procrastinating but I hate cramming.. -_- #irony,0
699,"oh lord! #irony RT @popularmsem: RT @ShockingFactsz: Before becoming an actor, Tom Cruise wanted to be a Catholic priest.",1
1554,@HMRCcustomers You know this is wrong don't you http://t.co/00WSRV7RcS Please help us out here #EUVAT #irony,1
3458,"I do #not #speak #because I #want to #save #someone. I speak because I like. Who am I #to save... http://t.co/Is06GSAnLQ
3459	0	@Lewisdaay vodka lime and lemonade is the one 👌👌👌
3460	1	Sneezing when you have to pee #jusygirlythings #sarcasm
3461	1	@leyawn @Popehat I encourage you... to educated yourself"" #irony",0
1749,Wickedly ignorant bout Black Americans see racism in everything'#Not a figment of their imagination#Cannot be trumped by J'can hypocrisy#NNN,0
1626,|| Flattery will get me everywhere #Sarcasm [@TaliaHaleTW],1
732,"HELLO Wednesday! BY THE WAY IT'S December 10, 2014 at 02:15PM! (just a random information)",0
339,@amandakaschube Like I need to be reminded of BP Cup competition dates! #sarcasm,1
2568,@xheeners I know ... #sarcasm,1
248,@panndder @MyLittleBloggie @bloisolson How dare you accuse me of being a boomer.,0
2503,"@Jaketallow but if you feel like it's relevant don't worry about the word limit man, at least you're doing it",0
2415,Wishing my relationship was that real #not,1
852,@kathleen1350 @GopherFootball @jamieyuccas Jamie took over my account. Don't worry,0
2668,"Still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". #Not-Sarcastic",0
979,"K should give us a famous bf, some fan need an entertainment apparently #irony",1
862,".@toppscards I couldn't find the letter in my binder, but I did find these! http://t.co/AZ68gH8y7v",0
2416,"#Exclusive -- #Indonesia: #AirAsia #crash #probe #focuses on #timing of #request to #climb, #weather. http://t.co/drtIbijN6y via @reuters",0
382,So not okay with DB's racist jokes.,0
3066,@karentraviss a ghostwriter? Shocked... #sarcasm,1
2676,Hahaha! @jamieyuccas enjoying the #selfiestick I got her for Christmas! http://t.co/2aNmDutKtX,0
676,"@LexGrayWAVY @WAVY_News ""Unity we stand"" all white people. #irony",1
2967,Who would've imagined that #jakeplummer smokes weed regularly?? #sarcasm #outsidethelines,1
1272,"#Corpsman wisdom: I had a head cold, so I took my own advice - Motrin, hydrated and changed my socks. Cold eliminated #sarcasm #navy",1
3457,"@ShowbizSecrets not surprised, it was epic.",0
2378,@GetOnTVN @TheSharkTweet what's going on with sharks hair? Looks like the council has cut it,0
420,@DarlaMiles7 then later he snuggles up to The Royals with giddy glee #Irony,1
2388,@Watchthisface25 looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳 #not,1
252,@mahobili @DrAwab What does PTI do apart from whining? #Irony #Youthiacrasy,1
475,http://t.co/gpnFUXyZ2f #AnalFrench #Chocolate Chocolate babe gets dicks in asshole,0
3768,Why does Mostella get as much or more playing time as Hubbs...idk might be wrong but I don't understand that,0
3447,#not acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday. Northern Powerhouse?,0
2009,@DarkNetNews @Bipartisanism But it's not a time capsule! It' current in time,0
3088,Ready for the tax final #not,1
2735,"> @CleartalkingCom Cell Phone Accessories: Accessory Kits, Audio Adapters, Batteries, Bluetooth Speakers, http://t.co/lXhKh21D7W",0
180,@dirtydeathdog Can't wait to play the #BFHardline Beta with you XD #Epic,0
203,@Nettaaaaaaaa @deray yeah & we wont talk about how the bodies of the 2 cops killed in BK were ambulanced immediately. Elitism at its finest.,0
3426,Great way to start of the day #not,1
908,It's such a joy to wake up sick again and not be able to use the one arm I do everything with. #not,1
2453,@numbdave Because we all know that a house is a hermetically sealed environment! #sarcasm @askegg @SecuLawyer @star2000dancer,1
19,@YankeesWFAN @Ken_Rosenthal trading a SP for a defense-only SS? Brilliant trade. #sarcasm,1
2701,You're gone and I gotta stay high... #coldpants #offtomysteriousplaces #not #bye http://t.co/aOla0qD4pb,1
69,I asked God to protect me from my enemies .. shortly after I started losing friends 😳💯 #irony or #naah,1
2800,"@Imranj_ logic is an invention by the kuffar, everything makes perfect sense. (#sarcasm) Like monkeys stoning she monkeys",1
500,You guys seriously need to try this game https://t.co/wyUHZBcRWj #BananaBonanza,0
3318,"@kayleighjr Todd is love, Todd is life #not",1
739,#Dallas #traffic I sure missed you! #not @ Downtown Dallas Traffic http://t.co/ryHS7wiLb7,1
740,"i.e. cutting gov't spending, as Harper has done w/ public sector jobs, injures the economy & multiplier effect of those jobs #cdnpoli 2/2",0
1204,@TheDamienSandow & @mikethemiz cut a promo then @KaneWWE states he's facing @WWEAdamRose oh yay!! #Sarcasm,1
548,Decemberbessen #not #fail #footprint sorry.... http://t.co/wsoYa1Wu1J,1
576,Porygon2 #are #not found in the www.monstermmorpg. com #wild. bulbiest follow @MonsterMMORPG #working,0
112,Its a marshmallow world in the winter 🎶 #getthisoutofmyhead,0
604,"My coach is so supportive. ""tighten your belt, pick up the weight and just do it."" #sarcasm #ithinkhehatesmesomedays #itsmostlylove",1
3806,@TheFollowingFOX I get paid 4 posting stuff like this on TSU! ||YOU CAN TOO! go to http://t.co/JUmMWi0AyT||#FOLLOW #FOLLOWBACK,0
611,This team would finish fourth. #Irony #Arsenal #Afc,1
681,@zenzontlee A lot of ingredients. More specifically.... Like a lot a lot,0
23,Pretty excited about how you gave up on me. File Under: #sarcasm,1
2726,Photo: #tea #art #abstract #color #colors #fun #how #are #you #artist #spainish #exhibit #spain http://t.co/TjneQknWDo,0
1050,Claybo Dawson and I are @jsteigleman 's #squadgoals 😎,0
3452,@garyjoelclement @nationalpost Let the Western bastards bank accounts freeze in the dark! #irony #seewhatidid #readpeople,1
3336,@mathowie watch 1 & 2 and then watch 3 another time,0
1663,walking in this was fun #not http://t.co/zypW2tsnAk,1
3465,I love the hypocrisy of the holidays. #NOT,1
2589,http://t.co/EVNDvEm26y #TeenAnalCasting #Katarro Katarro Anal &#8211; About a Girl [Nirvana Cover],0
1463,Nothing is better then an 8am class. #not,1
2599,"Buzzing about going home tonight, back for a month",0
2876,review #not,0
2870,These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50,0
2435,Platoon strategy ain't so bad. I mean we are a 7 line army. #sarcasm #mets,1
246,"#Irony: When some masseuses offer ""soothing"" massages the way reviewers offer stinging criticisms. #Masseuse=#Reviewer #Massage=#Criticism",1
180,@davemrlean I do love a chilled night in. Saves having a hangover to😂 thank you hun X,0
3567,Shameless' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting chief|http://t.co/9BSDuJAKXb < #Irony,0
3058,Dog for dinner anyone? #Cultivo #Letchworth not bringing my kid here again,0
3111,@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends  #sarcasm,1
95,"@jaymohr37  #PSA Hey Jay, I tuned in when u said ""why all the cocaine talk today....after tweeting coke joke saw it's Escobar's 65th #irony",1
517,LUV when my hair is frozen 😃 #not,1
1570,MLS Transactions 2015 #MLS http://t.co/hGIAVdLyx7|#TFC making waves again #sarcasm  2 b fair it will take more than 2 players to fix this,1
117,@winelibrarian happy to be of some small service ;) @Case4Cleveland @brad4word,0
1732,@EdMartin_Music excited for 2015 its gonna be a good year for music ur gonna smash it #Ed🎤,0
175,I enjoy stealing my husband hat every once in awhile 😍😘😳 #heyyall #GoodMorning http://t.co/LknoOm7VSb,0
1623,Stuck behind someone who can't do the speed limit #lateforwork #fuck #happymonday #not,1
2975,Huge for @TomPelissero RT @FallonTonight Congrats to today's #12DaysOfChristmasSweatersContest winner @sarapelissero! http://t.co/HI0ja9f5NQ,0
1433,@MikeIsler Thank you! I think i filled it out correctly,0
1948,I may or may not be obsessed with the grinch 😏,0
339,Have you lost your zing? Working too hard? Check out my latest quickie: http://t.co/LgIdZ4Itcx|#dreamagain #habitually #internetmarketnewbie,0
1712,@MikeLoBurgio @BarackObama protecting the namesake of a #PalinSpawn   #IRONY,1
2038,I just found out I have a 13th grade education: https://t.co/OujZNnuE96||I must have slept through that entire year #sarcasm,1
1010,So I heard a college dropout is offering a graduate from best College a jawdropping package! #irony,1
607,"If Comes From The #heART Then They EXPRESS it, Connect @the3rdeyeBrand or http://t.co/MFGlfnDGRk #thankyou #3rdeyebrand",0
1012,@mrcitythinks amazeballs. #superman #sarcasm,1
3097,"Christmas Day,Boxing Day and New years day off just isn't enough! So much to do for me & others this month #not #enough #hours #in #the #day",0
340,"Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""",0
2734,Love waking up early in the morning #NOT #HockeyTournament #RefLife #Zebras,1
308,That's always the solution..... #not. Doesn't fix anything!,1
2848,Today has been a blast,0
2869,"@erinava as long as it's for taste purposes, that works for me. Are there any meats you like?",0
1753,This should be fun next spring. #not http://t.co/nb63wOUmKE,1
482,"Where you our #ShamiWitness now? #sarcasm |""@Dannymakkisyria: The gunman is also said to be monitoring social media activity #sydneysiege""",1
1059,Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week!!!!!! #sarcasm #needmoresleep 😴💤😕,1
2654,@brad_deere it's been over a year since you tweeted. #DoinItRight #sarcasm #MaybeNextYear #NewYearsResolution,1
577,!! @DatWaveMagazine #2n1Edition @Marvelousuk @MAZIMONTANA @skinny49 http://t.co/oRT6ZYfGhx,0
2717,#Repost hernanpuentes with repostapp ➡️🔜📷 #ComingSoon #LoveIt #LoveU ・・・⁰PERFECTION.....#Not Filter... http://t.co/foiEg1RSOB,0
1627,@SkyNews Wow! I can now afford that holiday I've always wanted! #sarcasm,1
585,When you show your valid 16-25 railcard and shes charges you full price anyway. Great service from Tamworth #not @LondonMidland,1
202,Did you know ? If you are reading this right now you are not blind...lol. #sarcasm,1
2186,Thank you @angiegalifas for these amazing candles from the new series of @victoriassecret #atmosphere... http://t.co/JOhwVxVH0b,0
3422,Surprised SJWs haven't tried to get call of duty banned. You can make male & female guys so you have men KILLING women|#Misogyny|#Sarcasm,1
491,"@bigedh456 thanks babe, hope you have a good one too 💕🎊🎊",0
2101,Really don't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers,0
1988,@OuttaHerrrrreee well I face peyton today in my one league so I hope he only has 2 TD passes and they're both to D Thomas for me lol,0
256,Pay Ghost Soldiers in Iraq & cut pay of US #Military. #irony #keepyourpromise @SenateDems @Senate_GOPs @thejointstaff http://t.co/353PkrO9yC,1
3739,"If I carried on the way half the men do on here, I'd be getting called a crank (amongst other things) and be asked if I had #PMT... #Irony💅",1
2980,"Facing Health Crises, India Slashes Healthcare http://t.co/StayhEk5O1 #GoodGovernance #NOT #NaMo #GoGo #BureDin",1
1847,"#Kaley Cuoco-Sweeting #apologises #for #saying she's #not #a #feminist: Kaley Cuoco-Sweeting, pictured with her... http://t.co/6ZAn7uxtKp",0
3438,@BlogOfErised one old fart to another: are you ever too tired to get up and go to bed? #allthetime,0
2709,Still can't believe my teammate is engaged! #Holymoly #RingBySpring #TurnUpppp @tdoom789,0
1879,Tomorrow is the day I'm coming back to Florida for good .... :(  unless something changes in  the next 24hrs which I doubt  #not #ready,0
