dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix
polarity,"Wow thanks for the good vibes right before my exam , parents . ",1,0.9946709,0.9974023,0.9048349,0.99086654,0.992444,0.9908529,0.9707968,0.96381366,0.98996466,0.9861347,0.88873255,0.8353876
polarity,Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention . NOT ,1,0.99150604,0.9899974,0.9656174,0.99052924,0.87299347,0.77695394,0.9759221,0.96909046,0.962642,0.92445153,0.9417005,0.97413784
polarity,"I cut my dominant tweeting finger on the milo tin . But as you can see , I 'm a survivor .",0,0.16076884,0.002169762,0.49968782,0.44491082,0.9837208,0.9768548,0.8906953,0.9061639,0.17968486,0.17748548,0.05590421,0.69937485
polarity,comparing @USER to @USER #atlas ...,0,0.0023371307,0.0015592524,0.03537931,0.040790856,0.067730054,0.042904556,0.89580303,0.8089659,0.02088914,0.029003784,0.9022793,0.1330455
polarity,"Awake this early on my only day off before christmas ... feeling ill banging head , bunged up , shivering ... Just what I need ! ! ! ",1,0.99567586,0.99715376,0.34700856,0.9885611,0.9920393,0.9912417,0.95855534,0.9594069,0.98625606,0.9832114,0.14765972,0.27188352
polarity,"@USER @USER we 've grinded for our gear and now they 're worthless , thank you ",1,0.9961177,0.9974093,0.4771774,0.98947865,0.9904615,0.98915815,0.90549004,0.79570585,0.8121002,0.5336382,0.313433,0.20557562
polarity,It 's too early to be awake ! :confounded_face:,0,0.06025097,0.003219704,0.935247,0.35191864,0.12640838,0.049859207,0.058059108,0.067033455,0.9404495,0.9295573,0.9172222,0.7684492
polarity,@USER I typed it with a lisp too ! Hahah,0,0.004749345,0.00787424,0.9373553,0.7358437,0.06899206,0.046924282,0.06795566,0.1083801,0.30184284,0.1468455,0.92280614,0.8118388
polarity,Even Soweto TV did n't bother to show these fvcken awards ... useless to the bone .. go figure,0,0.08151523,0.005726059,0.9613014,0.7037651,0.98901784,0.98033834,0.94368047,0.9271397,0.5421342,0.9733899,0.94865316,0.9015985
polarity,@USER : @USER IT HAS THE WORD MAN IN IT ! ! Just as sexist as saying mail man instead of mail carrier .  #MichiganMan,1,0.99408144,0.9954613,0.7550314,0.9876343,0.975695,0.7018331,0.7929327,0.7793397,0.79583824,0.9051953,0.16630322,0.14604564
polarity,It 's funny because your a fake ass bitch :) #yourAtruefriendtoher ,1,0.9965843,0.9975799,0.9682575,0.99037325,0.9909195,0.9910102,0.97101563,0.9587295,0.976642,0.9731703,0.62960935,0.94052243
polarity,I absolutely LOVE moving house ,1,0.9967398,0.998307,0.50589305,0.98802584,0.9923401,0.9899539,0.9589992,0.9284711,0.98663956,0.98781306,0.91667277,0.9221134
polarity,"#LeBron #James : ' #Violence #is  #the #answer ' : LeBron James said Thursday that "" violence is not the answer and ... HTTPURL",0,0.004022614,0.0029143249,0.047006868,0.04381515,0.016144017,0.015091364,0.05110461,0.03940606,0.018338908,0.02134605,0.16844139,0.17810996
polarity,"@USER , @USER , women say 1 man asltd them , y so long 2 say sumtin ? & the young 1s , where the parents ? Hotel wit grn ass man ? Smh",0,0.0030098055,0.0025003,0.55309534,0.26051733,0.013223481,0.013101182,0.08140754,0.14678575,0.009737603,0.017663632,0.9238362,0.9080075
polarity,It 's such a joy to wake up sick again and not be able to use the one arm I do everything with . ,1,0.9948414,0.99705553,0.9316254,0.99114394,0.9926691,0.9910499,0.9767528,0.9726184,0.9911969,0.9808638,0.95209485,0.9090783
polarity,So excited for the Christmas party with the snobby side of my fammm ,1,0.99700254,0.9976113,0.722389,0.98997283,0.9790026,0.98955965,0.97521895,0.96842134,0.9832192,0.97854704,0.1526399,0.08957733
polarity,OMG ! #Berlin is so fashion !  #vscocam HTTPURL,1,0.9945779,0.99794525,0.015734717,0.977635,0.97650754,0.97648424,0.045781385,0.2681474,0.9627154,0.9696647,0.04146921,0.12421887
polarity,"i . e . cutting gov't spending , as Harper has done w / public sector jobs , injures the economy & multiplier effect of those jobs #cdnpoli 2/2",0,0.024598157,0.0026377311,0.68223363,0.116423145,0.02640602,0.023835799,0.07114114,0.09932528,0.30123305,0.070151724,0.80212057,0.46617177
polarity,@USER @USER Too Sad ...  LOCAL NOW !,1,0.59597003,0.88004625,0.14142416,0.95884216,0.026885819,0.03618091,0.485945,0.43061566,0.030111212,0.85795194,0.83050877,0.3696064
polarity,@USER happy to be of some small service ;) @USER @USER,0,0.006584567,0.002466055,0.93073475,0.21933664,0.6982457,0.25724632,0.8437826,0.25459477,0.2442557,0.038901612,0.920387,0.120108396
polarity,FINALLY TAKEN To the gir love  #heartbroken 12 ~ 19 ~ 14,1,0.981199,0.98589504,0.04122036,0.9637151,0.024768991,0.032358274,0.052163932,0.1906791,0.435074,0.18159352,0.049213197,0.09922693
polarity,Walking to school is so awesome ,1,0.99727553,0.99825734,0.24578866,0.9891059,0.9921854,0.9911969,0.95831156,0.8503469,0.99128085,0.98739934,0.40557715,0.066462144
polarity,About to take a long ass drive with music blasting :raising_hands:,0,0.11073334,0.00257412,0.80726916,0.59633654,0.047478657,0.03409724,0.089760736,0.063926265,0.76749724,0.09180937,0.093228824,0.34887224
polarity,How DARE somebody exercise their freedom to protest and freedom of speech . ,1,0.9844268,0.98300004,0.9075971,0.9916015,0.10466489,0.09796789,0.43842366,0.5283285,0.81076396,0.19837303,0.9489099,0.95532024
polarity,My last final today then straight to my surgeons #WhatAGoodWeek ,1,0.99641377,0.9978357,0.040116526,0.98753685,0.9909288,0.9909924,0.2325238,0.28524712,0.9486974,0.83785707,0.11969921,0.09669038
polarity,Count Pushkin to End this fvckin night smh,0,0.048842117,0.0037629802,0.9078135,0.6694638,0.024557387,0.022547672,0.661309,0.55532146,0.04387232,0.093924925,0.81232905,0.6725866
polarity,In need of a rose winee :wine_glass: :wine_glass:,0,0.14023376,0.005065169,0.02823726,0.030496184,0.020909006,0.020828603,0.061247464,0.04015395,0.029851597,0.029778233,0.05369815,0.1091509
polarity, @USER Speakeasy HTTPURL,0,0.003445207,0.0016018731,0.015389194,0.01341314,0.2715671,0.036997937,0.08637443,0.22307967,0.0655392,0.96150774,0.41763946,0.2084438
polarity,"Math presentation , ap history test , ap science test , and whatever the hell we 're doing in Asgill ... Today should be fun ! ",1,0.99606186,0.9964132,0.68322796,0.98830533,0.9922827,0.99025047,0.32255018,0.68394566,0.9877934,0.9837985,0.92552215,0.6858701
polarity,@USER and what will that achieve ? Seriously ? To be fired.all the guys who had the balls to call them out are gone ..,0,0.0067435713,0.0030534647,0.9329111,0.82927096,0.05940611,0.1343481,0.64798045,0.9218981,0.027225234,0.032248132,0.8485921,0.55983704
polarity,@USER I liked .. Do n't regret anything that made you smile ... Ha ha,0,0.008510527,0.003941992,0.9680762,0.7583502,0.10305662,0.2837377,0.961661,0.92784935,0.08080436,0.061814845,0.33841103,0.89950264
polarity,Let 's set the record straight McCoist the player legend Fact ! ! ! The man held us together when no one else would ! ! ! Wo n't ever b forgotten,0,0.012617165,0.006422827,0.34348202,0.55111647,0.14007834,0.090455525,0.5135526,0.4332368,0.15215449,0.71035767,0.7341662,0.4819516
polarity,Lol boy i just wanted a fuck not a relationship  trying to sound like a hoe .,1,0.16855468,0.61697674,0.8721045,0.93043464,0.053629275,0.019576801,0.51213825,0.13025485,0.77924603,0.41527367,0.49717098,0.115189366
polarity,@USER | Horrible day in Cambuslang !  very Christmasy HTTPURL,0,0.39691308,0.91840655,0.04369262,0.97676474,0.99091864,0.99126875,0.6396826,0.8633467,0.67427266,0.9424295,0.16034308,0.18756725
polarity,This week just keeps getting better and better ,1,0.99725753,0.99809676,0.14111644,0.99010193,0.9868132,0.975397,0.11474427,0.15796739,0.9620531,0.97584003,0.039180398,0.06397744
polarity,@USER @USER yeah this happens to me every time I want to like a video :(,0,0.0048317304,0.0020824058,0.9610236,0.19656175,0.026889965,0.04879003,0.09593575,0.11019095,0.43232948,0.14487618,0.1531143,0.3180906
polarity,@USER @USER I hope that all those people who missed connecting flights take joy in this wonderful experience .  #sorrynotsorry,1,0.99539536,0.99640805,0.055545274,0.9872751,0.9923482,0.991131,0.9201304,0.9417406,0.9703554,0.97957134,0.046072375,0.7701898
polarity,#MTVStars Justin Bieber | #net  #fast,0,0.0076774624,0.7811643,0.059802443,0.7056542,0.020186055,0.03079133,0.11043125,0.29641667,0.019327708,0.09271842,0.062068943,0.07876257
polarity,@USER @USER @USER @USER Was that head Mathers batting ? | #powerful ! ! | #intimidating | ,1,0.9868478,0.9707272,0.61771166,0.9908562,0.054275267,0.11746745,0.9516693,0.95523065,0.035382643,0.069185056,0.9378417,0.22491272
polarity,Well today has just started off great . ,1,0.99663025,0.9977704,0.65263504,0.99195635,0.9921693,0.9903868,0.9427102,0.88095576,0.9893945,0.98006415,0.9335356,0.096766986
polarity,@USER becauseeee I miss youu  coffee later ?,1,0.027353257,0.32300368,0.8650551,0.92918473,0.06323909,0.11899236,0.08394526,0.053278327,0.048548173,0.08853234,0.21754682,0.7112657
polarity,Nicholas Sparks has been manipulating women to believe that guys ( in reality ) are as sensitive as the male characters in his books . ,1,0.9950376,0.9959416,0.9341173,0.99223924,0.23893611,0.20268624,0.16201961,0.1756457,0.037490904,0.23820485,0.9236801,0.411532
polarity,#succes #it #is  #about #what #we #see #if #we just #keep #hope #and #never #give #up #success #is ... HTTPURL,0,0.0019616398,0.003879163,0.028551359,0.011907468,0.013786246,0.02131259,0.07242938,0.036818948,0.01787482,0.014936124,0.044127133,0.07461697
polarity,"Lovely first day of 2015 ; friends , family swim , sort & cleanse , curry , less time on social media , more time on others #startasyoumeantogoon",0,0.25716802,0.0041042776,0.06770779,0.091123834,0.9400178,0.7196835,0.71610385,0.89195323,0.98123413,0.9772299,0.045012925,0.064441964
polarity,cleaning up spew is a definite highlight of my job ! ! ,1,0.99728155,0.99795544,0.95461917,0.99098563,0.9922616,0.99130964,0.9774303,0.970682,0.9890816,0.9779132,0.8949248,0.61793166
polarity,I guess my cat also lost 3 pounds when she went to the vet after I 've been feeding her a few times a day . | | #Eating | #food |  | #WorkingOut,0,0.514276,0.6855795,0.20158209,0.9422815,0.21580379,0.6902887,0.96450406,0.9692733,0.07411745,0.049601104,0.72610813,0.14481609
polarity,"Second day in a row that I 'm late to work . Thanks , @USER . Service definitely worth a fare hike .  HTTPURL",1,0.98944235,0.9950054,0.23431645,0.9891571,0.9926604,0.9907398,0.46946356,0.9419206,0.98807985,0.97652847,0.9252003,0.1598057
polarity,When will this girl learn ... @USER #it #is  #everyday #Chezza #sometimes #do #work #andnotgetcaughtbyMR HTTPURL,0,0.0021419718,0.0030738967,0.0249558,0.046433553,0.013680384,0.018617209,0.5295124,0.040756736,0.020329779,0.019704122,0.15466568,0.36989388
polarity,"@USER wow , Rickman really looks a lot different with blond hair .",0,0.005020659,0.0027779564,0.974097,0.88700604,0.9884898,0.9875086,0.70927167,0.9237923,0.9471717,0.90664494,0.95224714,0.91504216
polarity,"#OPEC #chief #defends #policy , #says #group to #try to #ride #out #price #fall . HTTPURL via @USER",0,0.0021842811,0.0020967347,0.01537455,0.006808112,0.015966417,0.016475158,0.06530424,0.04275093,0.01815819,0.01664785,0.040315017,0.061317783
polarity,dats how u kno its winter HTTPURL,0,0.00611021,0.0021056903,0.022208827,0.016679073,0.7439369,0.17480373,0.09612268,0.07154678,0.019238982,0.029702742,0.6982571,0.81673
polarity,What else would you do on friday ? | #TGIF  #8crap HTTPURL,1,0.91538906,0.9645385,0.02219028,0.9544184,0.1083101,0.40252027,0.93895215,0.9528703,0.026682712,0.022076724,0.19137491,0.69421136
polarity,@USER I 'm not a Lohan anymore :beaming_face_with_smiling_eyes: detox now for 4 weeks new me ! 1 week tomorrow :face_blowing_a_kiss:,0,0.028812636,0.00428292,0.75808454,0.5328151,0.024802204,0.03633779,0.322931,0.08632393,0.017107978,0.021950578,0.88478345,0.115247495
polarity,Love that I can count on people . ,1,0.99551255,0.9976004,0.9885151,0.99284756,0.99230206,0.990431,0.9652293,0.9021998,0.987987,0.9761573,0.95652646,0.9559808
polarity,Why does Zayn look like a Spanish flamingo dancer,0,0.09484961,0.0053451112,0.8126226,0.7097927,0.11457209,0.032505345,0.10374681,0.12875128,0.09501177,0.024248272,0.78073233,0.9426681
polarity,@USER You are not allowed to open that until Christmas day !,0,0.003263597,0.0019578638,0.7340436,0.21043439,0.08378588,0.042627215,0.70586973,0.79393804,0.054485135,0.045946553,0.72760785,0.57475007
polarity,Physical therapy at 8 am is just what I want to be doing with my Friday  #iwanttosleep,1,0.9974523,0.9967507,0.81921047,0.9878197,0.991919,0.99118584,0.9372227,0.9575365,0.9867423,0.98644257,0.12918706,0.0767266
polarity,Ya and listening to them talk about how hot girls are is a favorite past time . - _ - ,1,0.99517655,0.99448204,0.9857017,0.99173635,0.99217814,0.9909128,0.9773744,0.97144955,0.97699285,0.9623404,0.92246604,0.9361864
polarity,I am so happy that Thad ( the Lead Multiplayer Designer for Hardline ) followed me XD,0,0.12201068,0.008956669,0.9391143,0.7720883,0.74612665,0.9280292,0.049101166,0.047795814,0.9808686,0.9787122,0.20797758,0.0871551
polarity,I love the hypocrisy of the holidays . ,1,0.9957897,0.99752253,0.98413265,0.9922043,0.9924171,0.9908669,0.6219736,0.9464517,0.9797341,0.9620569,0.95820886,0.9638119
polarity,I like creepy guys that ask me random questions at swic ,1,0.99719465,0.9970798,0.61348605,0.99270016,0.9906483,0.988405,0.73429394,0.625432,0.28670973,0.56468874,0.08335358,0.3478674
polarity,I am so ready for Monday . :person_gesturing_OK: ,1,0.9946197,0.99784005,0.15506107,0.98865706,0.9909763,0.99086213,0.05573439,0.06579043,0.9894992,0.98316795,0.09291192,0.12094354
polarity,@USER that 's funny ,1,0.996554,0.9978885,0.98199534,0.98838633,0.98961407,0.98817664,0.9502181,0.89246035,0.987738,0.9744819,0.947457,0.9394529
polarity,"there is only 1 race , HUMAN so i dont look at things by the myth of "" races "" @USER @USER",0,0.0050422773,0.0018741855,0.21992703,0.13741198,0.020731485,0.018298848,0.07090889,0.0544388,0.026033103,0.024652258,0.8781762,0.778304
polarity,Testing water temperatures #excitingtimes ,1,0.9973277,0.9978421,0.08465948,0.99103373,0.99253523,0.99149585,0.9587958,0.9618546,0.98634744,0.98402023,0.054254744,0.10740687
polarity,tough day in sun #kitsch #funny @USER Costa Teguise Lanzarote HTTPURL,0,0.0030947058,0.0022690133,0.04618917,0.03402822,0.25064147,0.042499088,0.065684415,0.064255275,0.98526335,0.97475713,0.08171917,0.11042228
polarity,"@USER Oh , come on . Give her a chance with her trust worthy SNS warriors and her followers in that "" Uber-Right wing "" portal . ",1,0.9920872,0.99618274,0.9769611,0.9903452,0.75485224,0.9727759,0.30063504,0.91463405,0.059594944,0.36369985,0.7528501,0.8851862
polarity,Let 's get another big win VOLS bball and keep it going .. #VolNation #BeatNCState,0,0.08551328,0.01471183,0.063070394,0.06697923,0.023879569,0.024058826,0.052747704,0.037579782,0.30101332,0.7729286,0.07998652,0.17473401
polarity,@USER y'all are doing a great job at keeping people safe ,1,0.9970017,0.9980166,0.8327186,0.9899244,0.99224174,0.9909835,0.9720714,0.90740055,0.96848655,0.92753327,0.9051153,0.80923826
polarity,I just love being told that I would n't have gotten hired if my boss knew I was pregnant .. #ha ,1,0.99669814,0.9970251,0.9826433,0.99285674,0.9926656,0.99121475,0.9764632,0.97072923,0.9913284,0.98807096,0.6551612,0.97438157
polarity,"@USER @USER Spoiled , rancid food AND guns in the aisles ? Rats in @USER ? Sounds great .  #GroceriesNotGuns",1,0.9947338,0.9956053,0.6147872,0.99020946,0.9908998,0.9882017,0.94197917,0.9602401,0.9649222,0.7545909,0.4753278,0.39894214
polarity,I 'm glad Andy can tweet all day but not text me back . #loved ,1,0.9963471,0.99808913,0.9395209,0.99092966,0.9917887,0.9903161,0.9691749,0.9612592,0.9891479,0.9823813,0.06909313,0.90411496
polarity,On my lunch break so sleepy :sleeping_face:,0,0.04697189,0.0037150402,0.23407191,0.2599013,0.020288913,0.022865942,0.05851221,0.04941344,0.9545995,0.47206566,0.04919612,0.07408392
polarity,"@USER why yes , because being some man 's property is such a privilege @USER  #ironagethinking",1,0.9889655,0.9929119,0.6102509,0.9902299,0.99158067,0.98979855,0.9775074,0.97237915,0.9740839,0.97178924,0.9031362,0.8909423
polarity,@USER haha I 'm going to have fun with it next year . ,1,0.9959417,0.99741566,0.8971852,0.98942566,0.9830362,0.9855451,0.2885684,0.23201805,0.9356436,0.9005004,0.31514654,0.654272
polarity,Just watched how Pretzels were made . #interesinglife  #whatamidoingwithmylife #longesthashtagnotneededbutYOLO,1,0.9958702,0.9927545,0.16176815,0.9780943,0.1984233,0.18163007,0.7528473,0.8852772,0.7835107,0.8855749,0.061407894,0.91611797
polarity,"@USER it 'll be ok , just get your TA to fix it ! ! ",1,0.9959829,0.99712247,0.08043011,0.9901155,0.22033402,0.065407485,0.04995042,0.032520503,0.6908149,0.3669527,0.16045822,0.09614045
polarity,@USER Racism is pooled in liberal Democrats . Democrats must foment racism and division to maintain control . Divide and conquer .,0,0.0055616875,0.0016372467,0.6040416,0.17567435,0.20355362,0.065762825,0.11730984,0.41292247,0.074920274,0.027646167,0.08574527,0.328643
polarity,Not everyone will understand you . That 's life . | #goodnight | #gatecrasher HTTPURL,0,0.003121262,0.003078307,0.016319111,0.013025675,0.058875043,0.034257535,0.058141608,0.056158397,0.028235873,0.059030604,0.04522212,0.10080702
polarity,Mary is not having that shit whatsoever . #done #shesdone :person_tipping_hand: HTTPURL,0,0.003293241,0.0018888949,0.020969009,0.016801577,0.12805586,0.0518457,0.38983452,0.20183069,0.35978508,0.03459437,0.06797257,0.15134384
